name,date_for_local_environment,lon,lat
   1982228N07219,17/08/1982 0:00,-137.5,6.6
   1982229N04210,17/08/1982 18:00,-153.2,5.3
   1982229N10165,19/08/1982 12:00,161.9,9.3
   1982229N18087,18/08/1982 6:00,89.6,18.6
   1982229N21199,18/08/1982 18:00,-161.7,14.3
   1982229N12211,18/08/1982 0:00,-150.7,10.9
   1982229N09324,18/08/1982 18:00,-41.6,10
   1982230N20279,18/08/1982 6:00,-80.9,20.1
   1982230N02188,18/08/1982 18:00,-175.2,-3
   1982230N07248,19/08/1982 12:00,-121.1,9.1
   1982231N21254,20/08/1982 0:00,-109.7,23.4
   1982231N08224,19/08/1982 18:00,-139,7.1
   1982231N16097,20/08/1982 0:00,94.6,15.7
   1982231N05277,22/08/1982 0:00,-82.6,6.6
   1982232N08340,20/08/1982 12:00,-23.4,7.7
   1982232N18090,21/08/1982 0:00,91,18.8
   1982233N08230,21/08/1982 12:00,-133.7,7.6
   1982233N16090,21/08/1982 18:00,92,15.4
   1982233N10345,22/08/1982 6:00,-19.6,11.3
   1982233N07263,22/08/1982 6:00,-100.2,6.9
   1982234N12278,22/08/1982 18:00,-82.1,12.9
   1982234N03180,23/08/1982 6:00,176.6,6.9
   1982234N02191,22/08/1982 18:00,-168.9,1.9
   1982234N09129,23/08/1982 12:00,129.7,12
   1982234N14305,24/08/1982 18:00,-70.2,18.1
   1982235N10160,23/08/1982 18:00,159.4,12.3
   1982235N10244,23/08/1982 18:00,-115.2,7.3
   1982235N08205,24/08/1982 12:00,-161.2,4.4
   1982235N08234,25/08/1982 12:00,-130.9,8.5
   1982235N08103,24/08/1982 18:00,106.8,4.8
   1982236N10196,24/08/1982 6:00,-164,10.2
   1982236N05275,25/08/1982 18:00,-94.5,7.9
   1982236N11234,25/08/1982 0:00,-123.1,12.2
   1982237N10221,27/08/1982 0:00,-137.8,12.2
   1982237N06206,27/08/1982 0:00,-153.7,4.7
   1982237N15091,26/08/1982 18:00,93.1,11.9
   1982238N06106,26/08/1982 0:00,106.1,6.2
   1982238N06265,27/08/1982 0:00,-91.6,7.7
   1982238N10246,27/08/1982 12:00,-115.8,14.5
   1982238N11256,27/08/1982 6:00,-104.6,11.2
   1982239N07202,28/08/1982 12:00,-165.6,4.4
   1982239N06283,28/08/1982 12:00,-79.8,4.8
   1982239N13263,28/08/1982 12:00,-97.8,10.2
   1982239N09239,28/08/1982 0:00,-122.3,8.3
   1982240N08177,29/08/1982 12:00,177.2,8.5
   1982240N12163,30/08/1982 0:00,153.6,8.1
   1982240N29166,28/08/1982 18:00,165.5,29.1
   1982241N18132,29/08/1982 0:00,132.2,17.8
   1982241N07346,31/08/1982 18:00,-27.5,10.6
   1982241N12277,31/08/1982 6:00,-86.2,4.4
   1982242N00095,31/08/1982 6:00,93,-0.3
   1982243N10255,31/08/1982 6:00,-105.2,10.6
   1982243N01178,2/09/1982 0:00,174.6,-4.2
   1982243N15117,1/09/1982 6:00,118.3,10.9
   1982244N08156,1/09/1982 12:00,156.4,6.4
   1982244N23288,1/09/1982 18:00,-72.8,24.8
   1982244N06166,2/09/1982 0:00,165.2,6.4
   1982245N13130,3/09/1982 12:00,131.2,10.5
   1982245N07174,4/09/1982 18:00,163.4,9.2
   1982246N09239,5/09/1982 18:00,-124.9,10
   1982247N06279,5/09/1982 12:00,-87.7,9.5
   1982247N18088,5/09/1982 0:00,86.9,16.8
   1982247N05195,4/09/1982 18:00,-164.9,7.2
   1982248N15172,6/09/1982 12:00,175.5,20.9
   1982248N04225,6/09/1982 12:00,-138.5,7.2
   1982249N02194,7/09/1982 6:00,-164.2,8
   1982249N12162,6/09/1982 6:00,161.7,12
   1982249N07281,6/09/1982 12:00,-78.7,6.5
   1982249N13323,8/09/1982 0:00,-37.3,16.6
   1982249N15115,7/09/1982 0:00,114.5,16
   1982249N28276,7/09/1982 12:00,-84.4,27
   1982249N09186,8/09/1982 0:00,-163.6,11.7
   1982250N07108,7/09/1982 0:00,108.2,6.8
   1982250N05251,8/09/1982 0:00,-109.4,7.4
   1982250N16087,7/09/1982 18:00,92,15
   1982250N14268,8/09/1982 6:00,-98.4,11.1
   1982250N14239,9/09/1982 0:00,-124.1,15.2
   1982250N10175,9/09/1982 6:00,168.4,8.5
   1982251N20162,8/09/1982 18:00,161.8,19.6
   1982251N16272,9/09/1982 0:00,-93.6,14.3
   1982251N11154,9/09/1982 12:00,146.9,11.6
   1982251N08275,9/09/1982 0:00,-82.5,8.2
   1982251N13309,11/09/1982 18:00,-56.8,13.4
   1982252N04276,9/09/1982 12:00,-82,4.8
   1982253N10210,12/09/1982 18:00,-153.2,8.1
   1982253N05197,10/09/1982 18:00,-164.1,3.6
   1982253N13180,11/09/1982 6:00,176.8,15.2
   1982253N09148,11/09/1982 18:00,142.1,10.6
   1982254N14182,11/09/1982 6:00,-178.5,15.5
   1982254N11170,11/09/1982 12:00,170.1,11.3
   1982254N02091,12/09/1982 18:00,92.7,5.3
   1982254N17253,12/09/1982 12:00,-106.9,19.1
   1982255N06200,12/09/1982 12:00,-161.6,5.5
   1982255N13159,15/09/1982 18:00,153.4,17.8
   1982255N06271,13/09/1982 6:00,-85.6,5.2
   1982256N11129,13/09/1982 6:00,129,11.3
   1982256N12267,15/09/1982 18:00,-92.6,10
   1982257N07251,14/09/1982 12:00,-110.1,7.2
   1982257N11193,15/09/1982 12:00,-165,12.7
   1982258N16325,17/09/1982 0:00,-36.7,15.5
   1982258N07269,15/09/1982 12:00,-91.2,6.6
   1982258N09090,17/09/1982 12:00,85.3,6.2
   1982259N09218,16/09/1982 12:00,-139.5,4.9
   1982259N13269,17/09/1982 6:00,-84.9,8.5
   1982259N15167,16/09/1982 18:00,167.3,15.3
   1982259N09187,17/09/1982 18:00,-175.2,9.4
   1982259N11257,16/09/1982 18:00,-102.8,11
   1982259N07212,17/09/1982 18:00,-150.9,4.6
   1982260N10346,18/09/1982 12:00,-24.6,9.2
   1982260N06256,18/09/1982 12:00,-102.7,6.5
   1982261N03188,19/09/1982 12:00,-171.9,-1.1
   1982262N00097,20/09/1982 0:00,88.9,-2.1
   1982262N04283,19/09/1982 12:00,-77.5,4.4
   1982262N08154,19/09/1982 12:00,153.5,8.1
   1982262N07314,21/09/1982 6:00,-45.4,8.1
   1982263N05236,21/09/1982 12:00,-126.9,4.8
   1982263N21306,20/09/1982 12:00,-54.7,22.3
   1982263N03282,21/09/1982 6:00,-85.4,7.3
   1982263N07243,21/09/1982 0:00,-112.8,8.2
   1982263N11170,21/09/1982 0:00,171.3,9.7
   1982263N03189,21/09/1982 0:00,-170.9,2.1
   1982265N16195,25/09/1982 0:00,-168.1,19.9
   1982265N12250,22/09/1982 18:00,-108.9,14.1
   1982265N03161,23/09/1982 12:00,159.5,4.6
   1982266N04282,25/09/1982 0:00,-83.8,5.8
   1982266N00181,24/09/1982 6:00,-176.6,1.6
   1982266N12089,23/09/1982 18:00,87.2,10.6
   1982266N10313,25/09/1982 0:00,-49,16.7
   1982266N09212,25/09/1982 6:00,-144.4,6.3
   1982267N20268,25/09/1982 12:00,-85,20.8
   1982268N17286,26/09/1982 12:00,-73.5,16.8
   1982268N16091,26/09/1982 18:00,90,18.2
   1982269N10328,26/09/1982 12:00,-36.5,7.9
   1982269N26190,26/09/1982 6:00,-169.8,25.8
   1982269N09345,27/09/1982 0:00,-22.4,7.4
   1982269N11313,27/09/1982 18:00,-47.5,13.1
   1982269N08192,27/09/1982 18:00,-172.8,6.9
   1982269N13267,28/09/1982 6:00,-97.5,15.8
   1982270N14091,27/09/1982 18:00,89.7,11.9
   1982270N28285,27/09/1982 12:00,-75.6,27.3
   1982270N14085,27/09/1982 18:00,86,18
   1982271N07215,28/09/1982 18:00,-144.8,6.6
   1982272N19284,29/09/1982 12:00,-76.4,16.8
   1982272N07182,30/09/1982 12:00,-175.1,2.4
   1982273N10089,1/10/1982 6:00,88.4,10.7
   1982274N21186,2/10/1982 6:00,-172.9,14.6
   1982274N07274,1/10/1982 6:00,-86.1,9.1
   1982274N21279,2/10/1982 6:00,-81.4,19.8
   1982274N01173,2/10/1982 6:00,177.2,1.5
   1982274N04232,2/10/1982 12:00,-126.1,7.1
   1982274N06337,2/10/1982 0:00,-24.5,7.3
   1982275N09192,3/10/1982 18:00,-160.1,8.6
   1982276N11313,4/10/1982 12:00,-47.7,8.6
   1982276N14208,4/10/1982 6:00,-153.1,9.2
   1982276N05184,3/10/1982 6:00,-174.8,6.1
   1982276N02168,4/10/1982 0:00,171.8,-0.7
   1982276N06128,4/10/1982 0:00,127.1,5.6
   1982277N08330,6/10/1982 0:00,-36.9,9.6
   1982277N12151,5/10/1982 6:00,144.5,9
   1982277N12183,5/10/1982 12:00,177.9,11.7
   1982277N11187,5/10/1982 18:00,-175.2,10.1
   1982277N08308,6/10/1982 0:00,-59.9,10.4
   1982278N07338,5/10/1982 12:00,-23.3,6.7
   1982278N13282,6/10/1982 0:00,-83,12.6
   1982278N10140,7/10/1982 18:00,136.9,8.8
   1982278N02160,6/10/1982 18:00,155,3.7
   1982278N10235,6/10/1982 6:00,-123.2,10.1
   1982278N16167,6/10/1982 12:00,168.7,17.5
   1982279N09347,6/10/1982 6:00,-14.7,9.2
   1982279N06233,6/10/1982 18:00,-124.3,4.3
   1982279N10183,7/10/1982 6:00,-179.4,11.4
   1982279N11278,6/10/1982 18:00,-82.2,11.1
   1982281N10142,8/10/1982 6:00,140.7,9.2
   1982281N09346,8/10/1982 12:00,-18.3,8.4
   1982281N05227,10/10/1982 0:00,-122.6,13.1
   1982281N12158,8/10/1982 18:00,155.1,12.4
   1982281N08212,10/10/1982 0:00,-149.3,4.1
   1982282N07224,10/10/1982 0:00,-137.7,8.5
   1982282N06166,9/10/1982 18:00,165.7,9.2
   1982282N02108,10/10/1982 6:00,105.8,3.7
   1982283N08344,11/10/1982 18:00,-22.2,6.2
   1982283N11328,11/10/1982 12:00,-27.2,10.4
   1982283N04203,12/10/1982 0:00,-160.5,3.6
   1982284N11165,12/10/1982 6:00,160.9,16.4
   1982284N09217,11/10/1982 18:00,-146.3,9.8
   1982284N30311,12/10/1982 18:00,-54.4,24.2
   1982284N08330,12/10/1982 6:00,-32,6.9
   1982284N26269,12/10/1982 18:00,-90.9,28.5
   1982285N13169,13/10/1982 0:00,174.1,11.1
   1982286N09317,13/10/1982 18:00,-43.1,9.5
   1982286N08231,14/10/1982 6:00,-128.2,9
   1982286N06218,14/10/1982 6:00,-145.9,5.4
   1982287N08341,16/10/1982 12:00,-25.9,12.6
   1982288N12317,17/10/1982 0:00,-53,11.1
   1982288N03281,15/10/1982 6:00,-79.4,3.1
   1982288N07086,16/10/1982 6:00,84.7,5.5
   1982288N08168,15/10/1982 18:00,165.9,7.3
   1982288N09225,16/10/1982 6:00,-138.4,8.2
   1982289N04227,18/10/1982 6:00,-129.7,2.7
   1982290N03236,17/10/1982 12:00,-124.8,3.7
   1982291N09162,19/10/1982 6:00,158.4,11.3
   1982291N15302,18/10/1982 18:00,-60.2,14.4
   1982291N01088,19/10/1982 6:00,85.7,-3.1
   1982292N10139,19/10/1982 6:00,139.3,10.4
   1982292N07336,20/10/1982 12:00,-23.4,10.6
   1982292N03194,19/10/1982 12:00,-165.9,2.7
   1982293N05099,21/10/1982 0:00,95.8,-0.6
   1982293N05233,21/10/1982 0:00,-127.1,4.6
   1982293N03061,21/10/1982 18:00,66.8,-0.2
   1982294N09262,21/10/1982 6:00,-99.4,8.8
   1982294N07348,21/10/1982 18:00,-17.5,6.4
   1982294N24291,23/10/1982 6:00,-66.5,25
   1982294N05184,22/10/1982 18:00,-171.6,1.7
   1982294N24159,22/10/1982 6:00,165.1,25.4
   1982295N17185,23/10/1982 6:00,-174.2,14.8
   1982295N04263,23/10/1982 18:00,-102.3,5.1
   1982295N06229,23/10/1982 18:00,-136.1,7.5
   1982296N08207,23/10/1982 18:00,-152.8,7.1
   1982296N00160,24/10/1982 0:00,167.1,-1.9
   1982296N18183,24/10/1982 6:00,-177.6,16.7
   1982296N02191,23/10/1982 18:00,-168.8,1.2
   1982296N10279,24/10/1982 6:00,-82.3,13.9
   1982296N06277,26/10/1982 0:00,-81.1,13
   1982297N06239,24/10/1982 18:00,-124.5,6.9
   1982297N07213,25/10/1982 6:00,-148,2.2
   1982298N00161,25/10/1982 0:00,160.8,0.1
   1982298N02200,26/10/1982 6:00,-165.4,-3.8
   1982298N05251,25/10/1982 18:00,-114.4,4.9
   1982298N07225,25/10/1982 18:00,-131.6,7.1
   1982298N01191,26/10/1982 12:00,-166.1,3.3
   1982299N01207,27/10/1982 12:00,-157.9,6.9
   1982299N09218,27/10/1982 0:00,-143,8
   1982300N02096,30/10/1982 6:00,90.2,-3.8
   1982301N06104,29/10/1982 0:00,104.8,6.3
   1982301N07261,29/10/1982 6:00,-96.3,8.1
   1982301N09228,29/10/1982 6:00,-124.3,6.7
   1982302N07225,29/10/1982 18:00,-138.2,7.5
   1982302N10066,30/10/1982 0:00,62.8,9.2
   1982303N04240,30/10/1982 18:00,-121.6,4.1
   1982303N07214,30/10/1982 18:00,-147.1,7.1
   1982304N09231,1/11/1982 12:00,-125.8,8.3
   1982304N08101,1/11/1982 18:00,98.3,2.1
   1982305N10051,1/11/1982 0:00,51.4,9.7
   1982305N06264,2/11/1982 6:00,-101.9,5.5
   1982305S12182,2/11/1982 6:00,177.5,-8.6
   1982305N08197,3/11/1982 12:00,-154.2,8.5
   1982305N08257,2/11/1982 18:00,-94.6,7
   1982305N05283,3/11/1982 12:00,-83.7,3.6
   1982306S10197,2/11/1982 12:00,-161.4,-12.5
   1982306S03192,3/11/1982 12:00,-177.1,-5.8
   1982306N12230,4/11/1982 6:00,-125.1,4.4
   1982307S09176,4/11/1982 6:00,173.1,-3.2
   1982307N04106,4/11/1982 12:00,110,7.1
   1982308N06259,4/11/1982 12:00,-100.1,6.9
   1982308N15240,4/11/1982 12:00,-120,14.6
   1982309N03203,6/11/1982 6:00,-155.4,7.3
   1982309N02172,5/11/1982 18:00,172,2.2
   1982309S01216,6/11/1982 0:00,-143.8,-0.4
   1982309N10189,6/11/1982 12:00,-172.2,11.3
   1982310N05223,8/11/1982 0:00,-142.8,9.3
   1982310N03162,8/11/1982 6:00,149.6,4.1
   1982310N08210,7/11/1982 18:00,-146.7,5.8
   1982310N11147,7/11/1982 6:00,145.9,12.5
   1982310S02208,8/11/1982 0:00,-151.4,-7.3
   1982311N17234,8/11/1982 0:00,-118.5,14.8
   1982311N07259,8/11/1982 6:00,-101.3,6.7
   1982311N12145,8/11/1982 0:00,138.1,11.6
   1982311N09159,7/11/1982 18:00,158,8.8
   1982311N06170,8/11/1982 0:00,164.8,5.4
   1982312N05216,12/11/1982 18:00,-166.6,-3.5
   1982312N14143,10/11/1982 18:00,135,13.6
   1982313S23214,9/11/1982 18:00,-145.2,-19.5
   1982313N09248,10/11/1982 6:00,-113.7,6.9
   1982313S09191,9/11/1982 18:00,-169.8,-6.7
   1982313N08330,9/11/1982 18:00,-26.8,9.7
   1982313N02187,9/11/1982 12:00,-172.7,2.1
   1982313S10204,10/11/1982 18:00,-159.6,-9.9
   1982313N01154,11/11/1982 6:00,157.9,2.2
   1982314N07222,13/11/1982 6:00,-144.9,2.5
   1982314N02276,11/11/1982 12:00,-76.9,9.1
   1982314N29297,11/11/1982 12:00,-58.5,24.7
   1982315N11325,11/11/1982 12:00,-32.1,8.9
   1982315N06201,12/11/1982 6:00,-156.9,-2.5
   1982315S04177,12/11/1982 12:00,-178.7,-2.5
   1982315S26217,12/11/1982 6:00,-140.4,-25.4
   1982315N06227,12/11/1982 6:00,-138,5.1
   1982315N09203,12/11/1982 0:00,-156.3,7.3
   1982316N06231,12/11/1982 12:00,-133,5.4
   1982316N13331,13/11/1982 6:00,-27.9,11.1
   1982316N01149,13/11/1982 6:00,149,-2.5
   1982317S12204,13/11/1982 0:00,-156.1,-11.9
   1982317N23304,13/11/1982 18:00,-56.4,20.5
   1982317N08233,14/11/1982 12:00,-131.6,10.4
   1982317N06186,13/11/1982 18:00,-175.5,5.7
   1982317S08202,14/11/1982 12:00,-166,-9.2
   1982318N06243,15/11/1982 18:00,-121.9,6.9
   1982318N05251,15/11/1982 18:00,-109.8,5.4
   1982318S03090,16/11/1982 6:00,90.8,-5.2
   1982319S12207,15/11/1982 12:00,-151.3,-11.3
   1982319N03280,16/11/1982 0:00,-78.1,4
   1982319S12214,16/11/1982 12:00,-140,-13.9
   1982319N08180,15/11/1982 18:00,-180,8.1
   1982319N02153,16/11/1982 6:00,150.7,-2.4
   1982319N17340,16/11/1982 18:00,-18.2,18.7
   1982319N00164,16/11/1982 12:00,162.3,2.5
   1982320N09199,17/11/1982 6:00,-161.7,7.5
   1982321S05182,18/11/1982 6:00,176,-2.9
   1982322S18210,19/11/1982 0:00,-149.8,-18.1
   1982322N02098,19/11/1982 18:00,99.9,-1.5
   1982322N04057,19/11/1982 12:00,57,4.1
   1982323N06178,19/11/1982 6:00,177.8,5.9
   1982323N17296,20/11/1982 18:00,-54.2,14.6
   1982323N06325,20/11/1982 18:00,-30.5,6.9
   1982323S06060,21/11/1982 12:00,54.7,-6.3
   1982324N07344,21/11/1982 0:00,-21.3,6.2
   1982324S10178,21/11/1982 6:00,-179.2,-9.9
   1982325N06244,21/11/1982 18:00,-116.2,9.7
   1982325N03055,21/11/1982 12:00,54.8,3
   1982325S07067,21/11/1982 18:00,66.2,-7
   1982325S09167,22/11/1982 18:00,165.1,-7.4
   1982325N06226,22/11/1982 18:00,-137.5,1.1
   1982325S07190,23/11/1982 18:00,-173.3,-10.9
   1982326N02248,22/11/1982 0:00,-112,1.7
   1982326N09060,23/11/1982 18:00,56.1,2.7
   1982326N06327,24/11/1982 0:00,-37.3,4.6
   1982327N14140,24/11/1982 12:00,137,15.8
   1982327N26304,23/11/1982 12:00,-56.2,26.3
   1982327S04185,23/11/1982 18:00,-175.4,-4.3
   1982327N03268,24/11/1982 12:00,-89.8,2
   1982328N13127,24/11/1982 6:00,127.7,13.4
   1982328N03072,24/11/1982 12:00,72.4,3.4
   1982329N04075,25/11/1982 0:00,74.7,4
   1982329N05350,26/11/1982 6:00,-16.4,5.9
   1982329N19112,26/11/1982 6:00,114.2,16.7
   1982329N22253,26/11/1982 0:00,-106.7,19.3
   1982329S01090,27/11/1982 0:00,77.9,2
   1982329S11183,26/11/1982 12:00,178.5,-13.7
   1982330S25049,27/11/1982 0:00,50.4,-19.2
   1982330S15187,26/11/1982 12:00,-175.1,-15.2
   1982330N03101,27/11/1982 12:00,99.3,0.4
   1982331S07167,28/11/1982 0:00,166.4,-10.2
   1982331N05327,27/11/1982 12:00,-30.9,5.9
   1982331N09135,27/11/1982 12:00,133.3,9.8
   1982331S15221,29/11/1982 18:00,-143.5,-12.3
   1982331N07066,28/11/1982 0:00,68.5,8.6
   1982331N17341,28/11/1982 6:00,-18.2,18.4
   1982331S01107,29/11/1982 6:00,111.8,-4.1
   1982332S26178,29/11/1982 18:00,-178.5,-22.4
   1982333N01204,30/11/1982 18:00,-159.2,6.5
   1982333N01234,30/11/1982 0:00,-124.8,-0.2
   1982333N08065,29/11/1982 12:00,67.2,9.4
   1982333N07259,1/12/1982 0:00,-104.1,12.4
   1982333S03093,30/11/1982 6:00,90.5,-4.1
   1982333N10086,30/11/1982 18:00,89,4.8
   1982334S05101,1/12/1982 6:00,95.5,-0.3
   1982334N04111,2/12/1982 12:00,109.4,6.4
   1982335N10059,2/12/1982 0:00,59.4,10.2
   1982335N09086,2/12/1982 0:00,85.7,8.7
   1982336S04191,3/12/1982 18:00,-173.6,-9.5
   1982337N05171,5/12/1982 12:00,157,6.8
   1982339S08188,6/12/1982 0:00,-173.2,-7.1
   1982340N03105,6/12/1982 12:00,104.5,6.6
   1982340S04168,6/12/1982 18:00,170,-5.3
   1982341S00195,8/12/1982 6:00,-164.5,4.3
   1982342S14048,8/12/1982 18:00,49.8,-14.9
   1982342S06061,10/12/1982 0:00,68.2,-12.7
   1982342S14222,9/12/1982 0:00,-132.8,-13.4
   1982343S01174,9/12/1982 12:00,175.1,-1.1
   1982344N09091,11/12/1982 12:00,81.9,8.6
   1982344S04180,11/12/1982 18:00,-178.6,-1
   1982345S01142,11/12/1982 0:00,142.4,-1.4
   1982345S02152,11/12/1982 12:00,151,-0.4
   1982345S21049,12/12/1982 6:00,52.9,-25
   1982345S06104,13/12/1982 0:00,107.6,-9.7
   1982346S02079,12/12/1982 18:00,72.9,-2.8
   1982346S04174,13/12/1982 6:00,170.7,-4.8
   1982347N02065,13/12/1982 18:00,62.1,4.8
   1982347S03198,13/12/1982 12:00,-164.9,-2.9
   1982347N10133,15/12/1982 0:00,127.6,6.5
   1982347S13069,14/12/1982 0:00,68,-12.1
   1982347N07068,14/12/1982 12:00,68.1,2.7
   1982348N02059,15/12/1982 6:00,57.4,2.5
   1982349S06185,16/12/1982 0:00,-177.2,-5.3
   1982349S10066,16/12/1982 6:00,66.5,-8.5
   1982349N07119,16/12/1982 12:00,116.8,11.7
   1982349S01072,16/12/1982 18:00,63.3,-3.1
   1982350N04107,20/12/1982 18:00,111.2,5.8
   1982351S11171,19/12/1982 0:00,175.2,-6.7
   1982353N03173,20/12/1982 0:00,170.9,5.4
   1982354N05066,22/12/1982 18:00,67.7,2.2
   1982354N02097,21/12/1982 12:00,99.9,-3.3
   1982355N02169,21/12/1982 6:00,169,2.2
   1982355S04226,22/12/1982 0:00,-130.2,-4.2
   1982355S14174,23/12/1982 12:00,172.2,-9.3
   1982356N00083,23/12/1982 18:00,88.9,2.7
   1982356S10085,23/12/1982 0:00,85,-10.2
   1982357S16168,23/12/1982 0:00,167.8,-15.6
   1982357N00098,24/12/1982 0:00,96.9,0.3
   1982357S15174,24/12/1982 12:00,174.2,-13.8
   1982359S03068,25/12/1982 18:00,68.5,-3.8
   1982359S09084,29/12/1982 12:00,90.1,-7.5
   1982359S14047,27/12/1982 0:00,44.7,-9.6
   1982360N00105,27/12/1982 12:00,107.3,-3.6
   1982360S09076,27/12/1982 0:00,75.3,-9
   1982361S11118,28/12/1982 18:00,117.6,-10
   1982362S03174,30/12/1982 0:00,162.2,-4.6
   1982362S20044,28/12/1982 0:00,43.9,-19.7
   1982362S16219,28/12/1982 18:00,-134.9,-14.2
   1982362N01078,29/12/1982 12:00,77.7,2.4
   1982364S21234,30/12/1982 6:00,-127.6,-22
   1982364S08166,31/12/1982 6:00,168.1,-7.3
   1982364S13048,31/12/1982 6:00,44.5,-12.1
   1982364S13054,31/12/1982 18:00,58.4,-11
   1982364S04118,1/01/1983 6:00,122.8,-13.7
   1982364S13107,31/12/1982 0:00,108.2,-12.2
   1982365S01083,31/12/1982 6:00,83.8,-0.4
   1982365S03197,1/01/1983 0:00,-159.4,-2.8
   1982365S02184,31/12/1982 12:00,-174.7,-2.2
   1982365S09040,1/01/1983 0:00,42.9,-9.7
   1982365N03097,2/01/1983 12:00,98.5,-3.7
   1983001S01061,1/01/1983 18:00,62.6,1.8
   1983001S09194,1/01/1983 18:00,-169.4,-11.5
   1983001S06181,2/01/1983 6:00,179.1,-6.7
   1983001S07193,3/01/1983 18:00,-163.1,-3.9
   1983002S03187,2/01/1983 18:00,-175.6,-5
   1983002S10165,2/01/1983 18:00,165.1,-7.1
   1983002S09225,2/01/1983 12:00,-134.4,-7.9
   1983002S09122,2/01/1983 18:00,124.2,-7.7
   1983002S05093,3/01/1983 0:00,94.1,-4.4
   1983003S10130,3/01/1983 18:00,129,-11.9
   1983003S09063,3/01/1983 18:00,58.6,-9.9
   1983003S21231,4/01/1983 0:00,-128.5,-20.5
   1983004S08096,6/01/1983 0:00,82.4,-5.7
   1983005S13152,5/01/1983 18:00,152.2,-14.1
   1983005S10137,5/01/1983 12:00,137.8,-10.4
   1983005S10186,7/01/1983 18:00,-167.4,-11.6
   1983006S09186,6/01/1983 12:00,-176.1,-8.1
   1983006S08104,7/01/1983 0:00,100.8,-4
   1983006S06111,8/01/1983 6:00,106.7,-4.6
   1983006S03199,6/01/1983 18:00,-161.4,-4.5
   1983006S09130,6/01/1983 18:00,129.6,-9
   1983007S05174,8/01/1983 0:00,170.9,-4.3
   1983007S03195,7/01/1983 18:00,-164.5,-0.1
   1983007S15157,8/01/1983 0:00,157.7,-14.9
   1983008S05231,8/01/1983 12:00,-132.5,-3.3
   1983008S16192,11/01/1983 6:00,-178.9,-11.3
   1983009S15194,10/01/1983 6:00,-164,-12.6
   1983009S05172,9/01/1983 12:00,171.7,-5
   1983009S06167,10/01/1983 6:00,164,-7
   1983009S12137,10/01/1983 18:00,138.7,-12.1
   1983009S04114,10/01/1983 12:00,111.4,-3.7
   1983010S02238,11/01/1983 12:00,-119.9,2.2
   1983011S06159,13/01/1983 12:00,171.9,-8.6
   1983012S07195,13/01/1983 6:00,-166.4,-3.8
   1983012S16207,13/01/1983 12:00,-158.4,-11.3
   1983012S04181,13/01/1983 18:00,-178.6,-2.8
   1983013S21207,13/01/1983 12:00,-155.6,-17.2
   1983013S20213,15/01/1983 18:00,-139.7,-18.1
   1983013S04168,15/01/1983 18:00,164.5,-8.4
   1983015S01241,16/01/1983 0:00,-122.2,1.8
   1983015S05176,16/01/1983 0:00,175.6,-6.4
   1983015S10187,15/01/1983 18:00,-171.5,-10.2
   1983015S00214,16/01/1983 18:00,-148.5,-5.1
   1983016S03072,16/01/1983 6:00,71.7,-3.4
   1983017S13219,17/01/1983 12:00,-138.4,-12.4
   1983017S09078,18/01/1983 0:00,76.6,-6.6
   1983018S06191,19/01/1983 18:00,-161,-1.4
   1983018S02225,19/01/1983 6:00,-133.2,3
   1983018S09206,19/01/1983 12:00,-144.6,-10.6
   1983018S08163,19/01/1983 18:00,168.8,-7.4
   1983019S03216,21/01/1983 0:00,-140.8,13.6
   1983020S04159,21/01/1983 0:00,162.1,-4.6
   1983021S18077,21/01/1983 6:00,76.8,-15
   1983022S03159,22/01/1983 18:00,160.1,-4.1
   1983023S10204,23/01/1983 6:00,-159.3,-9.1
   1983023S00145,23/01/1983 6:00,147.1,-0.6
   1983023S17044,24/01/1983 6:00,41.5,-13
   1983025S06191,25/01/1983 12:00,-171,-6.4
   1983025S14100,25/01/1983 18:00,98.4,-16.3
   1983025S15042,26/01/1983 12:00,43.3,-16
   1983026S05181,27/01/1983 6:00,178.3,-7.2
   1983026S12208,30/01/1983 0:00,-147.7,-15
   1983026S08188,27/01/1983 0:00,-174,-8.7
   1983027S06193,28/01/1983 6:00,-162.8,-8.6
   1983027S08173,29/01/1983 6:00,176.8,-7
   1983028S13094,29/01/1983 6:00,97.1,-12.3
   1983028S02197,29/01/1983 18:00,-164.3,-3
   1983029S02214,30/01/1983 0:00,-147,1.3
   1983029S08064,31/01/1983 6:00,70.2,-11.4
   1983030S10227,31/01/1983 12:00,-139.5,-9.6
   1983031S06048,1/02/1983 6:00,54.8,-4.6
   1983033S00097,3/02/1983 6:00,94.6,2.6
   1983033S05185,3/02/1983 6:00,-172.9,-1.1
   1983033S02213,4/02/1983 0:00,-150.5,-7.3
   1983033S04165,3/02/1983 0:00,163.5,-5.9
   1983033S19080,3/02/1983 6:00,77,-17.9
   1983033S16058,2/02/1983 18:00,57.7,-16.2
   1983033S05182,4/02/1983 6:00,-179.7,-3.9
   1983035S04093,5/02/1983 6:00,95.8,-1
   1983035S04109,5/02/1983 6:00,105.2,-8.7
   1983035S07162,4/02/1983 6:00,162.4,-6.9
   1983035S02269,5/02/1983 6:00,-103.9,-0.6
   1983035S03187,5/02/1983 6:00,-177.4,-5.4
   1983035S06124,5/02/1983 12:00,134.4,-8.8
   1983036S11165,6/02/1983 6:00,163.4,-6.7
   1983038S05177,8/02/1983 0:00,179.4,-3.8
   1983038S16104,7/02/1983 18:00,105,-16.3
